,source,target
19743,1110670028943302658,1285360273432469510
19744,1110670028943302658,1106281083480489984
19745,1110670028943302658,1047741200881651712
19746,1110670028943302658,1313151794021793795
19747,1110670028943302658,759828648488800256
19748,1110670028943302658,1262514957285031939
19749,1110670028943302658,2783568131
19750,1110670028943302658,1250741163776229376
19751,1110670028943302658,826587137038356480
19752,1110670028943302658,818200075881082880
19753,1110670028943302658,1126738351
19754,1110670028943302658,1062877474282000385
19755,1110670028943302658,1295307095638568960
19756,1110670028943302658,1052368674554667008
19757,1110670028943302658,1035847644072083456
19758,1110670028943302658,1170811529660456966
19759,1110670028943302658,1259865258698715136
19760,1110670028943302658,1152963739169280000
19761,1110670028943302658,1296136489571622914
19762,1110670028943302658,1307741981041401856
19763,1110670028943302658,1161631528352440322
19764,1110670028943302658,1051439653847519232
19765,1110670028943302658,1146518778685116417
19766,1110670028943302658,1224722982343495681
19767,1110670028943302658,2889501317
19768,1110670028943302658,1183451511931703307
19769,1110670028943302658,1268508245641048065
19770,1110670028943302658,1272925987450302466
19771,1110670028943302658,885404375522451457
19772,1110670028943302658,1039986488627355650
19773,1110670028943302658,1089569340062662657
19774,1110670028943302658,2999821575
19775,1110670028943302658,1167519633248858112
19776,1110670028943302658,1203048406509326336
19777,1110670028943302658,1165296514949947393
19778,1110670028943302658,1214973305746272257
19779,1110670028943302658,4884711106
19780,1110670028943302658,1735692042
19781,1110670028943302658,1097507995653734401
19782,1110670028943302658,1177683791336398849
19783,1110670028943302658,1299853104
19784,1110670028943302658,1131684818658451458
19785,1110670028943302658,1160216772143980545
19786,1110670028943302658,1272438243057963011
19787,1110670028943302658,1238748044599885825
19788,1110670028943302658,1285288208268484611
19789,1110670028943302658,2374972789
19790,1110670028943302658,1208471799085838343
19791,1110670028943302658,1534331478
19792,1110670028943302658,979599930640818176
19793,1110670028943302658,860703273841561601
19794,1110670028943302658,858852505949806593
19795,1110670028943302658,943081134
19796,1110670028943302658,974854505375371266
19797,1110670028943302658,1872908508
19798,1110670028943302658,1622180900
19799,1110670028943302658,1306870478175449088
19800,1110670028943302658,1070853254324588544
19801,1110670028943302658,1267761758921469952
19802,1110670028943302658,941785908491284480
19803,1110670028943302658,3028956686
19804,1110670028943302658,263093183
19805,1110670028943302658,1271413521146941440
19806,1110670028943302658,1162280784134193152
19807,1110670028943302658,1226467391061790720
19808,1110670028943302658,2316045583
19809,1110670028943302658,1239969051280945156
19810,1110670028943302658,1244361911640211456
19811,1110670028943302658,990878860479795201
19812,1110670028943302658,1219435753249230848
19813,1110670028943302658,809659196459384832
19814,1110670028943302658,1210137706698805250
19815,1110670028943302658,985845190773616640
19816,1110670028943302658,704542336857071616
19817,1110670028943302658,1183326589834149888
19818,1110670028943302658,1317104655609069568
19819,1110670028943302658,1014881428348301313
19820,1110670028943302658,3428592922
19821,1110670028943302658,635802226
19822,1110670028943302658,1157380167247060992
19823,1110670028943302658,442084167
19824,1110670028943302658,1248697538594643969
19825,1110670028943302658,1181664613030608897
19826,1110670028943302658,929665694555308032
19827,1110670028943302658,2519410522
19828,1110670028943302658,1196364908901871617
19829,1110670028943302658,1158875709953204224
19830,1110670028943302658,1232308508848050177
19831,1110670028943302658,1247179355199062020
19832,1110670028943302658,1266456733414764545
19833,1110670028943302658,243590420
19834,1110670028943302658,1316849628504092673
19835,1110670028943302658,1264439586182307841
19836,1110670028943302658,1139176837551144960
19837,1110670028943302658,1195065004426514440
19838,1110670028943302658,1268823648841891840
19839,1110670028943302658,352032898
19840,1110670028943302658,1084505991822090240
19841,1110670028943302658,1316685666084941824
19842,1110670028943302658,824566985044299776
19843,1110670028943302658,1184760102638759936
19844,1110670028943302658,1295320297
19845,1110670028943302658,1073484586552823808
19846,1110670028943302658,1225907446834700289
19847,1110670028943302658,1630180412
19848,1110670028943302658,1179736420547735554
19849,1110670028943302658,1237666579623673856
19850,1110670028943302658,1145286483156328448
19851,1110670028943302658,977839450016440325
19852,1110670028943302658,1123273756573675520
19853,1110670028943302658,1238055358435901440
19854,1110670028943302658,1310196598035623938
19855,1110670028943302658,1146533131090051073
19856,1110670028943302658,1269411710466772994
19857,1110670028943302658,1051420730058002434
19858,1110670028943302658,1312677421250801664
19859,1110670028943302658,1314689865074855937
19860,1110670028943302658,1316659376464171009
19861,1110670028943302658,1271489434341576705
19862,1110670028943302658,1302599276191678465
19863,1110670028943302658,1017510003673006080
19864,1110670028943302658,1251942877984362497
19865,1110670028943302658,1229581003108253696
19866,1110670028943302658,734360011594432513
19867,1110670028943302658,1309639412314238976
19868,1110670028943302658,1182650389084233728
19869,1110670028943302658,866463951806238720
19870,1110670028943302658,1310022706646188032
19871,1110670028943302658,730050257057419264
19872,1110670028943302658,366141406
19873,1110670028943302658,1223434482864312320
19874,1110670028943302658,753408931
19875,1110670028943302658,896638254795046912
19876,1110670028943302658,1257607199800668161
19877,1110670028943302658,1295992146173005824
19878,1110670028943302658,1180749716696522752
19879,1110670028943302658,1201738131172679681
19880,1110670028943302658,3568303943
19881,1110670028943302658,1292721470896996353
19882,1110670028943302658,1082675666456363010
19883,1110670028943302658,1259154027083857920
19884,1110670028943302658,1261224422670729217
19885,1110670028943302658,1138403831136575495
19886,1110670028943302658,1259726568852721664
19887,1110670028943302658,1315025042875592710
19888,1110670028943302658,1148604452896727041
19889,1110670028943302658,1236890454517522432
19890,1110670028943302658,767809517476319232
19891,1110670028943302658,1257431916514611204
19892,1110670028943302658,2161263963
19893,1110670028943302658,1258262086909648897
19894,1110670028943302658,1306938732487094279
19895,1110670028943302658,1194045488091279360
19896,1110670028943302658,3331024665
19897,1110670028943302658,480501929
19898,1110670028943302658,2742695703
19899,1110670028943302658,866635103971225604
19900,1110670028943302658,471963500
19901,1110670028943302658,1051019864628965378
19902,1110670028943302658,1056242028038799367
19903,1110670028943302658,796839567643017216
19904,1110670028943302658,1273055945011146753
19905,1110670028943302658,1158812761234857984
19906,1110670028943302658,1202984302323142657
19907,1110670028943302658,988178839611330560
19908,1110670028943302658,589531145
19909,1110670028943302658,1199002313756749825
19910,1110670028943302658,949808448702697472
19911,1110670028943302658,1197497262110314497
19912,1110670028943302658,1088434803689603073
19913,1110670028943302658,3505847303
19914,1110670028943302658,1144709501611909120
19915,1110670028943302658,3064816709
19916,1110670028943302658,2369853303
19917,1110670028943302658,1290578142948724736
19918,1110670028943302658,1227299606754713602
19919,1110670028943302658,1178326339377598464
19920,1110670028943302658,943937264081620992
19921,1110670028943302658,1165330925061922816
19922,1110670028943302658,1205381488407142400
19923,1110670028943302658,876002427916488704
19924,1110670028943302658,1309508345821265925
19925,1110670028943302658,1120608600609689600
19926,1110670028943302658,2962527803
19927,1110670028943302658,1211049768509554689
19928,1110670028943302658,1235887663380602886
19929,1110670028943302658,3321829931
19930,1110670028943302658,844117167436156929
19931,1110670028943302658,1273369614920155138
19932,1110670028943302658,981641708327882752
19933,1110670028943302658,947174027663167489
19934,1110670028943302658,1143489117122113539
19935,1110670028943302658,283583139
19936,1110670028943302658,1253470480432013312
19937,1110670028943302658,1166320389154332673
19938,1110670028943302658,1181011718979428358
19939,1110670028943302658,1121657954652917760
19940,1110670028943302658,1144394092836806657
19941,1110670028943302658,760408859001380864
19942,1110670028943302658,63935916
19943,1110670028943302658,1046338063205642242
19944,1110670028943302658,1084732424922284032
19945,1110670028943302658,1184986537529925632
19946,1110670028943302658,1144172066024886277
19947,1110670028943302658,1315372267258490881
19948,1110670028943302658,1141461344291610624
19949,1110670028943302658,1009160015280787456
19950,1110670028943302658,1300425557469995008
19951,1110670028943302658,1087765800184893442
19952,1110670028943302658,1092529821811384320
19953,1110670028943302658,1146366099614818304
19954,1110670028943302658,1162053582721601536
19955,1110670028943302658,883202487297216516
19956,1110670028943302658,1043266288834043911
19957,1110670028943302658,2536874799
19958,1110670028943302658,955551066426368000
19959,1110670028943302658,1313504212945440769
19960,1110670028943302658,1212305035352145920
19961,1110670028943302658,1219568475301126145
19962,1110670028943302658,1081784278873227265
19963,1110670028943302658,837629839712665603
19964,1110670028943302658,367071284
19965,1110670028943302658,3397270823
19966,1110670028943302658,1192572767293595649
19967,1110670028943302658,1215651738323243008
19968,1110670028943302658,1217754463118798848
19969,1110670028943302658,1241997841415000064
19970,1110670028943302658,1168858308146544640
19971,1110670028943302658,1311414659413671936
19972,1110670028943302658,1308802736058662913
19973,1110670028943302658,1299363443896709121
19974,1110670028943302658,984435719698558976
19975,1110670028943302658,1139941354367324161
19976,1110670028943302658,1311047831327825920
19977,1110670028943302658,2935209495
19978,1110670028943302658,1262059036180123648
19979,1110670028943302658,2207538070
19980,1110670028943302658,1307475440806899713
19981,1110670028943302658,1299884779563896833
19982,1110670028943302658,1243946197410295809
19983,1110670028943302658,1214214300870443008
19984,1110670028943302658,973718213577138177
19985,1110670028943302658,1208992666719064064
19986,1110670028943302658,1205161751689486337
19987,1110670028943302658,759197112022204416
19988,1110670028943302658,954498130384510976
19989,1110670028943302658,1267074062255349764
19990,1110670028943302658,210158877
19991,1110670028943302658,1243182778973388800
19992,1110670028943302658,545811557
19993,1110670028943302658,1292058360393629696
19994,1110670028943302658,946776926777237505
19995,1110670028943302658,911834817662210049
19996,1110670028943302658,457484949
19997,1110670028943302658,1200457322423828481
19998,1110670028943302658,1254960755495100416
19999,1110670028943302658,1246083621070540800
20000,1110670028943302658,811755750
20001,1110670028943302658,892468171545903104
20002,1110670028943302658,955823131364651008
20003,1110670028943302658,1310256192694910977
20004,1110670028943302658,1246192530871517184
20005,1110670028943302658,1315936672383729665
20006,1110670028943302658,1255038038570303489
20007,1110670028943302658,1174625316603670528
20008,1110670028943302658,1074061557661908993
20009,1110670028943302658,2776970657
20010,1110670028943302658,1285669585769902095
20011,1110670028943302658,1288357126440734721
20012,1110670028943302658,1081589809561432067
20013,1110670028943302658,1275596253422854144
20014,1110670028943302658,368293614
20015,1110670028943302658,1204221639455588354
20016,1110670028943302658,1242530945846165512
20017,1110670028943302658,1303723198123577350
20018,1110670028943302658,1037281894021455872
20019,1110670028943302658,355406109
20020,1110670028943302658,3387715047
20021,1110670028943302658,790979567112642560
20022,1110670028943302658,1165335671873187840
20023,1110670028943302658,1227387414974541826
20024,1110670028943302658,3167426242
20025,1110670028943302658,793342597116923904
20026,1110670028943302658,1278380579600416772
20027,1110670028943302658,1231226577150775298
20028,1110670028943302658,1221764783420182529
20029,1110670028943302658,1225715828634652672
20030,1110670028943302658,3608201963
20031,1110670028943302658,2570470847
20032,1110670028943302658,832347721126309888
20033,1110670028943302658,1201281991020285952
20034,1110670028943302658,1145391923441676291
20035,1110670028943302658,186902109
20036,1110670028943302658,1192100360250363905
20037,1110670028943302658,1226300622200287233
20038,1110670028943302658,1207931537972486144
20039,1110670028943302658,1112783938492268544
20040,1110670028943302658,1074987918601711617
20041,1110670028943302658,1315619857472380929
20042,1110670028943302658,349570218
20043,1110670028943302658,1315084918129594368
20044,1110670028943302658,1366938002
20045,1110670028943302658,2720760143
20046,1110670028943302658,1029729515940065280
20047,1110670028943302658,1297174710535565312
20048,1110670028943302658,1252008637872197632
20049,1110670028943302658,1369133484
20050,1110670028943302658,798051325892317184
20051,1110670028943302658,389329432
20052,1110670028943302658,1279927326076264449
20053,1110670028943302658,1081381943508418566
20054,1110670028943302658,1314155554193973250
20055,1110670028943302658,1022919260258095104
20056,1110670028943302658,1081117380657467392
20057,1110670028943302658,812222723887955969
20058,1110670028943302658,1246115977634500608
20059,1110670028943302658,1266448342978043914
20060,1110670028943302658,1311796811334590464
20061,1110670028943302658,1237002713520619528
20062,1110670028943302658,948708514461114368
20063,1110670028943302658,1144271690978906112
20064,1110670028943302658,1174339290802860032
20065,1110670028943302658,931267344583798784
20066,1110670028943302658,1107409825561018368
20067,1110670028943302658,757445532
20068,1110670028943302658,1077530322944827392
20069,1110670028943302658,715113588793413632
20070,1110670028943302658,387754328
20071,1110670028943302658,264700280
20072,1110670028943302658,592859721
20073,1110670028943302658,1138819706675257346
20074,1110670028943302658,1195856618635837441
20075,1110670028943302658,1228817334955061248
20076,1110670028943302658,833391457784446976
20077,1110670028943302658,1650591242
20078,1110670028943302658,974620298023788546
20079,1110670028943302658,887938346177245185
20080,1110670028943302658,788371496
20081,1110670028943302658,823614381095325696
20082,1110670028943302658,1030338027992870912
20083,1110670028943302658,1149312442847191040
20084,1110670028943302658,1242859841636519944
20085,1110670028943302658,1230498929927741441
20086,1110670028943302658,1106715975746023424
20087,1110670028943302658,853639480829497346
20088,1110670028943302658,1302388035930271744
20089,1110670028943302658,884042531771691008
20090,1110670028943302658,1093984917627826176
20091,1110670028943302658,836326336516001792
20092,1110670028943302658,1290535496104513536
20093,1110670028943302658,1137949578811101186
20094,1110670028943302658,1058023364059717637
20095,1110670028943302658,800770153684213764
20096,1110670028943302658,1084204513748283392
20097,1110670028943302658,1305963982059077634
20098,1110670028943302658,1313108428009734144
20099,1110670028943302658,2953308418
20100,1110670028943302658,1219979657178689542
20101,1110670028943302658,976015733892243456
20102,1110670028943302658,4050017655
20103,1110670028943302658,2756328851
20104,1110670028943302658,1068483007
20105,1110670028943302658,1076046548235096065
20106,1110670028943302658,1190264538651930624
20107,1110670028943302658,1173289688418963457
20108,1110670028943302658,995825591164309505
20109,1110670028943302658,1008106110912548865
20110,1110670028943302658,2958989721
20111,1110670028943302658,1185320154978275331
20112,1110670028943302658,1160040874786639872
20113,1110670028943302658,1117348405
20114,1110670028943302658,1252621195243028480
20115,1110670028943302658,925849593774006272
20116,1110670028943302658,765656441315266560
20117,1110670028943302658,1089150715497533441
20118,1110670028943302658,916054081508184065
20119,1110670028943302658,1169032081483227138
20120,1110670028943302658,1147650426650660864
20121,1110670028943302658,1048219911124934656
20122,1110670028943302658,1309620455557521409
20123,1110670028943302658,1312530181169516545
20124,1110670028943302658,1226270439552487426
20125,1110670028943302658,1214191066691162114
20126,1110670028943302658,3296327726
20127,1110670028943302658,2668499296
20128,1110670028943302658,1289687836514492416
20129,1110670028943302658,1076399288501108736
20130,1110670028943302658,1276878464730238978
20131,1110670028943302658,1258934701848440832
20132,1110670028943302658,1269933077788270595
20133,1110670028943302658,1314884022720438272
20134,1110670028943302658,911640338862936065
20135,1110670028943302658,924760309813927936
20136,1110670028943302658,380878098
20137,1110670028943302658,719208681
20138,1110670028943302658,569633654
20139,1110670028943302658,1310355924301774848
20140,1110670028943302658,1075477735991062531
20141,1110670028943302658,1315524739868381184
20142,1110670028943302658,1315228747369512966
20143,1110670028943302658,1282901793928773632
20144,1110670028943302658,949342224470499328
20145,1110670028943302658,1197108608686800897
20146,1110670028943302658,1315078009255350282
20147,1110670028943302658,885453109677436928
20148,1110670028943302658,1253954660404285440
20149,1110670028943302658,1153042965784383488
20150,1110670028943302658,1143802890764595200
20151,1110670028943302658,1251944719
20152,1110670028943302658,788773038384873472
20153,1110670028943302658,1188711934411055105
20154,1110670028943302658,76127467
20155,1110670028943302658,792518116769234944
20156,1110670028943302658,901955652154781696
20157,1110670028943302658,1257394551205044225
20158,1110670028943302658,1165606174890369024
20159,1110670028943302658,1285108651783532545
20160,1110670028943302658,1070892499
20161,1110670028943302658,995098308417916929
20162,1110670028943302658,1077631522889498629
20163,1110670028943302658,1313824190038933514
20164,1110670028943302658,1138205371703730181
20165,1110670028943302658,1268990691608334344
20166,1110670028943302658,1270532035417907200
20167,1110670028943302658,1101163523286155266
20168,1110670028943302658,1252557527189000192
20169,1110670028943302658,1218173228767641601
20170,1110670028943302658,1289873013513560064
20171,1110670028943302658,1098117421699862533
20172,1110670028943302658,1653642829
20173,1110670028943302658,1053976497474564096
20174,1110670028943302658,793421378611507200
20175,1110670028943302658,1110536150937227265
20176,1110670028943302658,1291351545683103744
20177,1110670028943302658,1264659308391944194
20178,1110670028943302658,1166681274980937728
20179,1110670028943302658,1170792064478527488
20180,1110670028943302658,1313963756377038848
20181,1110670028943302658,1164426735787675649
20182,1110670028943302658,855814748553793537
20183,1110670028943302658,1222100220516937728
20184,1110670028943302658,1254006132739313665
20185,1110670028943302658,1145289581543206913
20186,1110670028943302658,708807506894725120
20187,1110670028943302658,1166148578001203206
20188,1110670028943302658,1009086849980289029
20189,1110670028943302658,1244341063143260167
20190,1110670028943302658,4797947895
20191,1110670028943302658,1099637540599066624
20192,1110670028943302658,1020741757007548417
20193,1110670028943302658,306753187
20194,1110670028943302658,1259320173926010883
20195,1110670028943302658,1173503932896821248
20196,1110670028943302658,1272873170664636416
20197,1110670028943302658,1274355431633309696
20198,1110670028943302658,1153455993709367297
20199,1110670028943302658,1210002894042402816
20200,1110670028943302658,399433998
20201,1110670028943302658,1229770199517335552
20202,1110670028943302658,889447525551403008
20203,1110670028943302658,1034748759186591744
20204,1110670028943302658,2779352217
20205,1110670028943302658,778714657
20206,1110670028943302658,1267422494954328065
20207,1110670028943302658,960168961404030976
20208,1110670028943302658,3076684977
20209,1110670028943302658,1287551674144501760
20210,1110670028943302658,1231251296763641859
20211,1110670028943302658,1277347853246042113
20212,1110670028943302658,1145967570622791685
20213,1110670028943302658,1405797457
20214,1110670028943302658,1218610147603484674
20215,1110670028943302658,1267079667313508353
20216,1110670028943302658,857965165328969730
20217,1110670028943302658,1192003293104541696
20218,1110670028943302658,2759109124
20219,1110670028943302658,840592329278930945
20220,1110670028943302658,797891689767641088
20221,1110670028943302658,984079792541663237
20222,1110670028943302658,827299587350212614
20223,1110670028943302658,1294894114559922176
20224,1110670028943302658,2750944665
20225,1110670028943302658,1212427314178314240
20226,1110670028943302658,995633439704600576
20227,1110670028943302658,1281911310079406081
20228,1110670028943302658,1100442413322174467
20229,1110670028943302658,1083840758807973889
20230,1110670028943302658,2734218531
20231,1110670028943302658,1259524449147158528
20232,1110670028943302658,1234221135610482689
20233,1110670028943302658,1187315978226585600
20234,1110670028943302658,851988501151305728
20235,1110670028943302658,1228744845608603650
20236,1110670028943302658,820695772551331840
20237,1110670028943302658,1231168322684801024
20238,1110670028943302658,1287165621512404995
20239,1110670028943302658,1153987069875838976
20240,1110670028943302658,1235149614795436034
20241,1110670028943302658,1292962432890085385
20242,1110670028943302658,981243530134900736
20243,1110670028943302658,3892718957
20244,1110670028943302658,1102800797945999361
20245,1110670028943302658,1083210812372762625
20246,1110670028943302658,1206487077266870272
20247,1110670028943302658,767431580637863936
20248,1110670028943302658,1076910000252039170
20249,1110670028943302658,4466659154
20250,1110670028943302658,1145039414290264065
20251,1110670028943302658,1223774116265844737
20252,1110670028943302658,1182789651444183040
20253,1110670028943302658,1085965448355684354
20254,1110670028943302658,483943812
20255,1110670028943302658,892435251611537408
20256,1110670028943302658,1253150262149222401
20257,1110670028943302658,3534652999
20258,1110670028943302658,452461529
20259,1110670028943302658,1242530630040248322
20260,1110670028943302658,1271569789673254915
20261,1110670028943302658,1225743982052986880
20262,1110670028943302658,759325158893088768
20263,1110670028943302658,566167234
20264,1110670028943302658,1286859492290891778
20265,1110670028943302658,924999671650668545
20266,1110670028943302658,883080737599217669
20267,1110670028943302658,1096569578661036033
20268,1110670028943302658,151039996
20269,1110670028943302658,950465531185856514
20270,1110670028943302658,1110547838415630336
20271,1110670028943302658,1292860059328876545
20272,1110670028943302658,378428624
20273,1110670028943302658,2371196399
20274,1110670028943302658,1033843327786012672
20275,1110670028943302658,859545082780844032
20276,1110670028943302658,1309860980684398592
20277,1110670028943302658,1251896989190696962
20278,1110670028943302658,886106626297606144
20279,1110670028943302658,1267415103013617664
20280,1110670028943302658,1246542000809181187
20281,1110670028943302658,2187796340
20282,1110670028943302658,1067212249159385095
20283,1110670028943302658,1219865480086859776
20284,1110670028943302658,1265604966867243009
20285,1110670028943302658,1149461526786596864
20286,1110670028943302658,2601232845
20287,1110670028943302658,2932000017
20288,1110670028943302658,3129990129
20289,1110670028943302658,1313257329027158018
20290,1110670028943302658,991040773117304833
20291,1110670028943302658,899779423687385088
20292,1110670028943302658,1304458197844058112
20293,1110670028943302658,718174354027188226
20294,1110670028943302658,1166733050279059458
20295,1110670028943302658,886382828816125953
20296,1110670028943302658,1248435149085310976
20297,1110670028943302658,1055281891039948803
20298,1110670028943302658,968218533699248129
20299,1110670028943302658,1320180192
20300,1110670028943302658,1043582310103351296
20301,1110670028943302658,1300757856766091267
20302,1110670028943302658,851682630278008833
20303,1110670028943302658,1199463173755195393
20304,1110670028943302658,1143534184713134080
20305,1110670028943302658,1144937091006177280
20306,1110670028943302658,238324652
20307,1110670028943302658,1267127674553733123
20308,1110670028943302658,1099984624107819008
20309,1110670028943302658,1438567076
20310,1110670028943302658,1232633743992594432
20311,1110670028943302658,914859070217162752
20312,1110670028943302658,2596294359
20313,1110670028943302658,1243800089660923909
20314,1110670028943302658,4358997976
20315,1110670028943302658,1119626973440036864
20316,1110670028943302658,830832692769943552
20317,1110670028943302658,450166706
20318,1110670028943302658,560450820
20319,1110670028943302658,1125498090964836354
20320,1110670028943302658,1030946517035696129
20321,1110670028943302658,1214861873176350720
20322,1110670028943302658,172297237
20323,1110670028943302658,1273683670293901313
20324,1110670028943302658,719226473
20325,1110670028943302658,1138677514237349889
20326,1110670028943302658,209654950
20327,1110670028943302658,1308107971336036355
20328,1110670028943302658,1231904250407661568
20329,1110670028943302658,930099890377707521
20330,1110670028943302658,1246165514126340096
20331,1110670028943302658,1305991674733178880
20332,1110670028943302658,1142708386259243008
20333,1110670028943302658,901822606965399552
20334,1110670028943302658,748536778282442752
20335,1110670028943302658,1215576471470858240
20336,1110670028943302658,631884249
20337,1110670028943302658,1152537095132651520
20338,1110670028943302658,1170532758151749638
20339,1110670028943302658,897415578348130308
20340,1110670028943302658,1150446059258355712
20341,1110670028943302658,1292756995129442304
20342,1110670028943302658,905388616200986624
20343,1110670028943302658,1271946007866114049
20344,1110670028943302658,1147459450334306304
20345,1110670028943302658,916875203350843392
20346,1110670028943302658,1190000050157568003
20347,1110670028943302658,1296776571261521920
20348,1110670028943302658,1283894384266809346
20349,1110670028943302658,1212728474135187457
20350,1110670028943302658,1192269767702405120
20351,1110670028943302658,366182265
20352,1110670028943302658,829677355165691904
20353,1110670028943302658,1253847879820759040
20354,1110670028943302658,127361253
20355,1110670028943302658,1206554534941773824
20356,1110670028943302658,1311324337635561472
20357,1110670028943302658,1302175202583949314
20358,1110670028943302658,988579844186345474
20359,1110670028943302658,1100838254352453633
20360,1110670028943302658,1016054933811027970
20361,1110670028943302658,1233869897895206913
20362,1110670028943302658,1047148200212254720
20363,1110670028943302658,1306314071311081472
20364,1110670028943302658,1213598488694407170
20365,1110670028943302658,1185506103100170240
20366,1110670028943302658,1577290956
20367,1110670028943302658,524231697
20368,1110670028943302658,1256145547641176066
20369,1110670028943302658,1143816391381983233
20370,1110670028943302658,1297851076180353025
20371,1110670028943302658,1301859905918427136
20372,1110670028943302658,986952272201572353
20373,1110670028943302658,1131085987961032705
20374,1110670028943302658,1054343786866782208
20375,1110670028943302658,1189123447932309504
20376,1110670028943302658,1309382925318643712
20377,1110670028943302658,1302637663279706112
20378,1110670028943302658,1085083732833456128
20379,1110670028943302658,3149408523
20380,1110670028943302658,1262688284423196672
20381,1110670028943302658,1310336151706894338
20382,1110670028943302658,1054388329062506496
20383,1110670028943302658,1095978974134652928
20384,1110670028943302658,4696046714
20385,1110670028943302658,913902766778650624
20386,1110670028943302658,1203827104409882629
20387,1110670028943302658,2380407429
20388,1110670028943302658,1294725942120796167
20389,1110670028943302658,1180181605790441473
20390,1110670028943302658,1123564798887776257
20391,1110670028943302658,127525425
20392,1110670028943302658,196489087
20393,1110670028943302658,569107249
20394,1110670028943302658,1082051943160299525
20395,1110670028943302658,128159470
20396,1110670028943302658,835643326313480192
20397,1110670028943302658,1158339663129698304
20398,1110670028943302658,1273499315680542722
20399,1110670028943302658,1068150996709400581
20400,1110670028943302658,709084864516120576
20401,1110670028943302658,1306322853713846272
20402,1110670028943302658,1232227459829051392
20403,1110670028943302658,1226467180428042246
20404,1110670028943302658,1294723638994886657
20405,1110670028943302658,1243970644863303681
20406,1110670028943302658,1303071207068250114
20407,1110670028943302658,1306880710079320064
20408,1110670028943302658,1245694098796883969
20409,1110670028943302658,2297842710
20410,1110670028943302658,2426680240
20411,1110670028943302658,1053537037020786688
20412,1110670028943302658,1264665410189832194
20413,1110670028943302658,1265427572512481286
20414,1110670028943302658,3360968463
20415,1110670028943302658,1244320442053255168
20416,1110670028943302658,938480685605638145
20417,1110670028943302658,1105922315626389506
20418,1110670028943302658,533325181
20419,1110670028943302658,1310713934404612096
20420,1110670028943302658,1308490380518789120
20421,1110670028943302658,2907780808
20422,1110670028943302658,1286827452065603585
20423,1110670028943302658,1035636359300612096
20424,1110670028943302658,2331593945
20425,1110670028943302658,1153746025858949121
20426,1110670028943302658,1298585661428174849
20427,1110670028943302658,1285558636484464641
20428,1110670028943302658,366608483
20429,1110670028943302658,1222423799523631106
20430,1110670028943302658,994877881783382016
20431,1110670028943302658,4694785392
20432,1110670028943302658,1243885157817483267
20433,1110670028943302658,1048645663817437184
20434,1110670028943302658,1248535788909989889
20435,1110670028943302658,1094844851500343297
20436,1110670028943302658,1246249179237711874
20437,1110670028943302658,1204680493540741120
20438,1110670028943302658,2845990480
20439,1110670028943302658,1273794789788524544
20440,1110670028943302658,1529860129
20441,1110670028943302658,453291035
20442,1110670028943302658,2304995100
20443,1110670028943302658,901165210085593089
20444,1110670028943302658,749402385320124417
20445,1110670028943302658,518307537
20446,1110670028943302658,2353252024
20447,1110670028943302658,1266323313049186304
20448,1110670028943302658,917672169534033920
20449,1110670028943302658,487370771
20450,1110670028943302658,1260124619081728000
20451,1110670028943302658,817693393
20452,1110670028943302658,1288962730993623041
20453,1110670028943302658,1142914070229770247
20454,1110670028943302658,2780538730
20455,1110670028943302658,1271017382690119680
20456,1110670028943302658,1013765413883334662
20457,1110670028943302658,1874534816
20458,1110670028943302658,1163299821823963136
20459,1110670028943302658,897818015995219969
20460,1110670028943302658,614487381
20461,1110670028943302658,1259204688693596160
20462,1110670028943302658,1234873563234041856
20463,1110670028943302658,289933459
20464,1110670028943302658,879477239896735744
20465,1110670028943302658,1260134046799212544
20466,1110670028943302658,2365639697
20467,1110670028943302658,1282304451383001089
20468,1110670028943302658,3347212119
20469,1110670028943302658,995542622541434880
20470,1110670028943302658,1042312904320671744
20471,1110670028943302658,1131617202224926720
20472,1110670028943302658,1247117538149924864
20473,1110670028943302658,551719482
20474,1110670028943302658,2793834803
20475,1110670028943302658,1307583420428685312
20476,1110670028943302658,1093456935687462912
20477,1110670028943302658,1052040348883738624
20478,1110670028943302658,1284039698248237056
20479,1110670028943302658,1251676597041627137
20480,1110670028943302658,1283427993738772490
20481,1110670028943302658,1288740953679855616
20482,1110670028943302658,1273357634465337354
20483,1110670028943302658,801918640845164544
20484,1110670028943302658,4797376681
20485,1110670028943302658,1151025876429168641
20486,1110670028943302658,1279851066834726913
20487,1110670028943302658,1057460732
20488,1110670028943302658,295767708
20489,1110670028943302658,1138355318973505536
20490,1110670028943302658,186809645
20491,1110670028943302658,4358654968
20492,1110670028943302658,1152947496471138306
20493,1110670028943302658,1136308029748654088
20494,1110670028943302658,1007429659921993729
20495,1110670028943302658,140317571
20496,1110670028943302658,4142900674
20497,1110670028943302658,1311065380241244163
20498,1110670028943302658,260209262
20499,1110670028943302658,3320826226
20500,1110670028943302658,1310875392337743872
20501,1110670028943302658,123576946
20502,1110670028943302658,1262858277920088064
20503,1110670028943302658,1162342691532890112
20504,1110670028943302658,1197803106555310081
20505,1110670028943302658,1230797270930644992
20506,1110670028943302658,3430004866
20507,1110670028943302658,563189398
20508,1110670028943302658,1176589867528130561
20509,1110670028943302658,1299767106645491712
20510,1110670028943302658,1246365642061643776
20511,1110670028943302658,878963980680744961
20512,1110670028943302658,1252935991716872193
20513,1110670028943302658,935751103861358592
20514,1110670028943302658,1216453243238256640
