,Id,degree,group
39535,714792326267277312,1,19
39536,1344516655687282688,1,19
39537,1344080303996989441,1,19
39538,1343991342700130304,1,19
39539,1074989229636288512,1,19
39540,1352512382,1,19
39541,1209387821347360768,1,19
39542,374286637,1,19
39543,1343172089281392640,1,19
39544,1252515434508713984,1,19
39545,879842637989249025,1,19
39546,1161991474566840321,1,19
39547,1340037805221814273,1,19
39548,1302524552598245383,1,19
39549,1318461715575721984,1,19
39550,794610096,1,19
39551,1279484292729647105,1,19
39552,1340605016684507140,1,19
39553,1283567601382293504,1,19
39554,1338736329220354048,1,19
39555,1290756087973634048,1,19
39556,1315735031176990721,1,19
39557,1341389544399269890,1,19
39558,1341167350607966210,1,19
39559,1273039623107862531,1,19
39560,1317905115739754496,1,19
39561,1340687601695645696,1,19
39562,849931880610889728,1,19
39563,1339670244495900674,1,19
39564,2186872577,1,19
39565,1272270423753994242,1,19
39566,3076034913,1,19
39567,818154147052548097,1,19
39568,1338494988792061952,1,19
39569,1172068265465696256,1,19
39570,1338255502636163072,1,19
39571,891730495,1,19
39572,1217180116352217088,1,19
39573,731419863445610496,1,19
39574,1337334600612384768,1,19
39575,1337327445381439489,1,19
39576,1337107769200160768,1,19
39577,1336564395720265729,1,19
39578,1301929673627238400,1,19
39579,1264426175629332481,1,19
39580,1729319653,1,19
39581,731074735476510720,1,19
39582,1271409190540623872,1,19
39583,1231862643985715201,1,19
39584,1242931366091784197,1,19
39585,2333935727,1,19
39586,1197777397816479750,1,19
39587,1335125924946321409,1,19
39588,1334261367604473857,1,19
39589,1334929525856231430,1,19
39590,3198084879,1,19
39591,1051762277681127424,1,19
39592,1333400813352480768,1,19
39593,1334424299202109446,1,19
39594,1270762687216201728,1,19
39595,1269749434038001664,1,19
39596,1333389731187597312,1,19
39597,1296388781449383936,1,19
39598,3305751065,1,19
39599,1333124499416428546,1,19
39600,1318999693305778176,1,19
39601,1239820378844823557,1,19
39602,2921902185,1,19
39603,301666189,1,19
39604,1256521584703090688,1,19
39605,1320764254841114625,1,19
39606,1238048746887405568,1,19
39607,1331112862526431233,1,19
39608,1331289072665571331,1,19
39609,1330860329933426689,1,19
39610,1330980485183512584,1,19
39611,4344749141,1,19
39612,1329892967461642240,1,19
39613,1251169031249371137,1,19
39614,870313382573998080,1,19
39615,1326053286869311488,1,19
39616,1309314069946601472,1,19
39617,1330778877690585088,1,19
39618,1066790312742391808,1,19
39619,1327737342023659520,1,19
39620,1330166171623108610,1,19
39621,1242497536583237634,1,19
39622,1330052289688727554,1,19
39623,1046675109971480577,1,19
39624,1174801946840096768,1,19
39625,1053348381119205376,1,19
39626,1329052518266105861,1,19
39627,1217146231413231617,1,19
39628,1215773484204335105,1,19
39629,1328835588636758018,1,19
39630,1326770973446692865,1,19
39631,1321727540608847873,1,19
39632,431751269,1,19
39633,388182821,1,19
39634,1299263770645102593,1,19
39635,722721099356717057,1,19
39636,1313592931626909697,1,19
39637,1318112829975810049,1,19
39638,1310871086737784832,1,19
39639,580162343,1,19
39640,1032556414131228672,1,19
39641,1224791312861401088,1,19
39642,238294606,1,19
39643,1213032211185729538,1,19
39644,1199870760845762561,1,19
39645,939132596449107968,1,19
39646,1302029069651935232,1,19
39647,1318136890114134016,1,19
39648,1309098522629804033,1,19
39649,1325141852308246528,1,19
39650,1318701819296731137,1,19
39651,1319947853385662470,1,19
39652,1222220565576142849,1,19
39653,1269024592565350400,1,19
39654,1286424453371568128,1,19
39655,1189454293520322561,1,19
39656,1308802134243147778,1,19
39657,2172075304,1,19
39658,1058405548717150209,1,19
39659,1029381767873142786,1,19
39660,1324353283373387778,1,19
39661,1240715244315557890,1,19
39662,1323001636743204864,1,19
39663,1323847805870460928,1,19
39664,1323586806508642306,1,19
39665,1315267520719400960,1,19
39666,1323357546422349825,1,19
39667,1198313604887523328,1,19
39668,1276144200648720385,1,19
39669,1313365261739872257,1,19
39670,1322949732365438981,1,19
39671,1317914752417488898,1,19
39672,1322972676185595907,1,19
39673,1313913071698694146,1,19
39674,1053412980015149056,1,19
39675,1222539426363998210,1,19
39676,1318830823433449473,1,19
39677,1322250605478502404,1,19
39678,1319921242804260865,1,19
39679,1149093115896246272,1,19
39680,1321886047823925248,1,19
39681,1316362369581363200,1,19
39682,1321869532592513024,1,19
39683,1317189893647368195,1,19
39684,1321764910129418240,1,19
39685,1321231703365615617,1,19
39686,761493190121783296,1,19
39687,1319712799304650752,1,19
39688,1160650088471060481,1,19
39689,1320995807257088000,1,19
39690,1304504979680636930,1,19
39691,3124212485,1,19
39692,1269761456561623041,1,19
39693,1306637585440219136,1,19
39694,1321225999368028168,1,19
39695,1320726795138859016,1,19
39696,1105757504947011585,1,19
39697,1319166228192165889,1,19
39698,1320466113986179072,1,19
39699,1146022692254076929,1,19
39700,1320338869909422081,1,19
39701,1320328913411768321,1,19
39702,1320121384463380480,1,19
39703,1319081443906248705,1,19
39704,1319765417854992386,1,19
39705,1288879904336093187,1,19
39706,1319315968913494017,1,19
39707,1319385157112049668,1,19
39708,1319178460875673601,1,19
39709,1319303228991950850,1,19
39710,1319258174973747201,1,19
39711,1275527695464611842,1,19
39712,807321449098833920,1,19
39713,1319029863718805510,1,19
39714,1283194684815347712,1,19
39715,1318987723059957766,1,19
39716,1317781192796680193,1,19
39717,1210840764399243264,1,19
39718,1245181360593080322,1,19
39719,1318911801187237889,1,19
39720,1318557295794704388,1,19
39721,1318807683949072384,1,19
39722,1318824067336708097,1,19
39723,1318801385626927107,1,19
39724,1318804212558553088,1,19
39725,959538623451365376,1,19
39726,1318663619865882626,1,19
39727,1316485247635271681,1,19
39728,1317567241991409665,1,19
39729,1317239579989200900,1,19
39730,1318558967665184777,1,19
39731,1318527898559664135,1,19
39732,1315622463364124672,1,19
39733,1318227384731054085,1,19
39734,209186861,1,19
39735,1318292343032848392,1,19
39736,1318173668787322880,1,19
39737,1318101905835524098,1,19
39738,1140318889794031617,1,19
39739,3096811330,1,19
39740,1317923726051127298,1,19
39741,1259438060305031168,1,19
39742,1317151829915017217,1,19
39743,1317614785278758913,1,19
39744,1317578145122365441,1,19
39745,1317519007600226307,1,19
39746,1316834652523556864,1,19
39747,1069286800521420804,1,19
39748,1316681929337589762,1,19
39749,1317134356838813698,1,19
39750,845524291601010688,1,19
39751,1317105235865882626,1,19
39752,1316766064823459842,1,19
39753,1316793181497851906,1,19
39754,1316818793818206210,1,19
39755,1316828691272544256,1,19
39756,1316424725447561226,1,19
39757,1247793121661874177,1,19
39758,1316656889342631936,1,19
39759,1286017380376817665,1,19
39760,1316104073700085760,1,19
39761,1316541736555085827,1,19
39762,1316518274440593410,1,19
39763,1035696378230517760,1,19
39764,1304619155463835648,1,19
39765,1316105021763788800,1,19
39766,1251221967044251649,1,19
39767,1316301754418507777,1,19
39768,1314944206700503042,1,19
39769,948368180,1,19
39770,285534224,1,19
39771,1316078790595010561,1,19
39772,1316035637427003397,1,19
39773,716495548644073472,1,19
39774,1315921218374074368,1,19
39775,1315771476088287233,1,19
39776,1315734859378233344,1,19
39777,3261041113,1,19
39778,1315425605031206912,1,19
39779,1132573217787400193,1,19
39780,1315394137751986183,1,19
39781,1462864194,1,19
39782,1315232544741351424,1,19
39783,1267337821305671681,1,19
39784,1310942705351036929,1,19
39785,303837409,1,19
39786,1097865766475649025,1,19
39787,933748913848365061,1,19
39788,1314237383089455104,1,19
39789,1313930614282878976,1,19
39790,882013416,1,19
39791,1110515426,1,19
39792,2969481927,1,19
39793,222931662,1,19
39794,1005753743734968320,1,19
39795,1313579874649546757,1,19
39796,1298165863674253319,1,19
39797,1313191829299486721,1,19
39798,1311841662596009990,1,19
39799,1312890555437899779,1,19
39800,1312827183321280513,1,19
39801,1312803174395392001,1,19
39802,372889699,1,19
39803,1312221695428751362,1,19
39804,1188145532738428933,1,19
39805,312433656,1,19
39806,1150323386029150208,1,19
39807,1301820154955825152,1,19
39808,1282066177242607616,1,19
39809,428525974,1,19
39810,1307614772167409666,1,19
39811,983768626560978945,1,19
39812,420232769,1,19
39813,1278297262741954562,1,19
39814,1087630798491185156,1,19
39815,735841253477232640,1,19
39816,4884919721,1,19
39817,1232930014489960448,1,19
39818,1310158491013844992,1,19
39819,1305281765335064578,1,19
39820,202135206,1,19
39821,1283904435316494338,1,19
39822,1030238260369473537,1,19
39823,387055948,1,19
39824,2207543968,1,19
39825,1299605665455972352,1,19
39826,1292948025678102529,1,19
39827,1308739320744992768,1,19
39828,1266444935311564802,1,19
39829,1308727959365312513,1,19
39830,1226780575140368385,1,19
39831,1308017567135604736,1,19
39832,1283021506726035457,1,19
39833,1305936866668171268,1,19
39834,2804181093,1,19
39835,1302470613165125632,1,19
39836,1233635671341965313,1,19
39837,1235275309697699840,1,19
39838,1252727777184415744,1,19
39839,1307040339061075968,1,19
39840,1306683345527607296,1,19
39841,1304240916727820289,1,19
39842,999601906552098816,1,19
39843,1276390462123843585,1,19
39844,1301604412771758081,1,19
39845,1304947549934153728,1,19
39846,861685519733977088,1,19
39847,871689495292383232,1,19
39848,1296711747731161088,1,19
39849,1300301256058118145,1,19
39850,1150130855123308546,1,19
39851,1190218696662421505,1,19
39852,306965960,1,19
39853,1053047069760540673,1,19
39854,1263860381618966533,1,19
39855,1303914740255784960,1,19
39856,1300119859850883074,1,19
39857,1304119555221073920,1,19
39858,1238927369055985664,1,19
39859,988739206657830912,1,19
39860,1280771849329291266,1,19
39861,1287599719682838529,1,19
39862,1292574286620876802,1,19
39863,841574310342983682,1,19
39864,939119243102171136,1,19
39865,1302494312836591616,1,19
39866,1216573707315032066,1,19
39867,2998300959,1,19
39868,1294642260357853189,1,19
39869,1270118951276687360,1,19
39870,1268282148747952129,1,19
39871,3382050711,1,19
39872,49491649,1,19
39873,252700107,1,19
39874,899978473506312192,1,19
39875,1073175579904618497,1,19
39876,1668582553,1,19
39877,1303043816056856586,1,19
39878,1025146286503354368,1,19
39879,1302986626889592832,1,19
39880,1184723935696506880,1,19
39881,1155915003234521088,1,19
39882,1194892846127624192,1,19
39883,1301620580765126656,1,19
39884,1288597665295540225,1,19
39885,1302859425162690561,1,19
39886,2337137275,1,19
39887,807132480348258304,1,19
39888,3955162461,1,19
39889,1164963016993103873,1,19
39890,1289270241436921856,1,19
39891,1210503841294225408,1,19
39892,1257226970691223553,1,19
39893,1292396217868181506,1,19
39894,1301871567891312641,1,19
39895,1297535340996067329,1,19
39896,1269510997951332352,1,19
39897,1103492507588063232,1,19
39898,920383643205427200,1,19
39899,916758803869298689,1,19
39900,2692745544,1,19
39901,972037184906817537,1,19
39902,1300551210387341312,1,19
39903,557759912,1,19
39904,1231273980675358722,1,19
39905,711957198566326273,1,19
39906,1148295940169707521,1,19
39907,1451176166,1,19
39908,1161943376578666498,1,19
39909,915609044353785857,1,19
39910,1258745266301071361,1,19
39911,1042190610545999873,1,19
39912,1160477474784010240,1,19
39913,1299477773262770176,1,19
39914,1089973833719865345,1,19
39915,1299940194263728128,1,19
39916,781035859,1,19
39917,1291975586118852608,1,19
39918,63552338,1,19
39919,58594750,1,19
39920,165513751,1,19
39921,1296344739978117120,1,19
39922,1298346559206285312,1,19
39923,1246093577731661826,1,19
39924,1297493186382790656,1,19
39925,1290429071793573888,1,19
39926,740276911188938752,1,19
39927,233347037,1,19
39928,1220184574296231936,1,19
39929,1271475472296263680,1,19
39930,1298015058627186688,1,19
39931,1275548524004999170,1,19
39932,751020168059420672,1,19
39933,1089824819749814272,1,19
39934,1285224502197211136,1,19
39935,1274880082088255489,1,19
39936,1297167310084550658,1,19
39937,1248006979810885635,1,19
39938,1296804907547348993,1,19
39939,1079048313821904896,1,19
39940,1266981922619654146,1,19
39941,1267389980273520641,1,19
39942,1296408931728789507,1,19
39943,1064539514780205056,1,19
39944,3269629363,1,19
39945,1295405859347091468,1,19
39946,749209609294974976,1,19
39947,2747898760,1,19
39948,1224682967198576647,1,19
39949,1214445935125770241,1,19
39950,1295032131111079936,1,19
39951,1294616623433818113,1,19
39952,1294690476424077312,1,19
39953,1294596569912741889,1,19
39954,1294288686163668992,1,19
39955,1293906596557238277,1,19
39956,1248392941804105728,1,19
39957,1291003555776802818,1,19
39958,1254036806762475521,1,19
39959,1271181517969121281,1,19
39960,1293636382993383427,1,19
39961,1285264232532115456,1,19
39962,162156700,1,19
39963,711955252971380736,1,19
39964,1202137255420334082,1,19
39965,712179019886649344,1,19
39966,1020393336,1,19
39967,590682555,1,19
39968,1292839243442728963,1,19
39969,1292724350257442816,1,19
39970,1212662023256887296,1,19
39971,936165657774907392,1,19
39972,1292397954658115584,1,19
39973,710943596313223168,1,19
39974,1292376155463520256,1,19
39975,800784306,1,19
39976,1219154690073604096,1,19
39977,896392055798280192,1,19
39978,1227215386967445505,1,19
39979,1291260492816756737,1,19
39980,2802019033,1,19
39981,1065147173183070208,1,19
39982,1291459116494397441,1,19
39983,1291414681425518592,1,19
39984,1296334410,1,19
39985,1286953052910518272,1,19
39986,823100047852269569,1,19
39987,777864075095183361,1,19
39988,1271255318224343040,1,19
39989,811144274985226241,1,19
39990,990959942986235904,1,19
39991,1290755902463717376,1,19
39992,325837489,1,19
39993,3249384894,1,19
39994,2399277634,1,19
39995,1041661508294402049,1,19
39996,1174028121059799041,1,19
39997,976796977777250304,1,19
39998,1290194094615146496,1,19
39999,1262151846854111233,1,19
40000,1288928255001669634,1,19
40001,1280204864379850754,1,19
40002,1043154153873256449,1,19
40003,998275179204825089,1,19
40004,1288125324778041345,1,19
40005,1288839860502114307,1,19
40006,1288174077778317319,1,19
40007,1287859849292853250,1,19
40008,723218303989235714,1,19
40009,1217200808317661185,1,19
40010,1286382222224891905,1,19
40011,1235461938701897728,1,19
40012,328405108,1,19
40013,1166234447831805952,1,19
40014,1281217165400641537,1,19
40015,1288272249422839809,1,19
40016,1287502289406754817,1,19
40017,1191878756287287296,1,19
40018,1278357150499209216,1,19
40019,1287121280316190726,1,19
40020,1286440993584226305,1,19
40021,1280954761815166978,1,19
40022,1265445018120138753,1,19
40023,24568660,1,19
40024,1239102509052055552,1,19
40025,1201309784881938436,1,19
40026,1053400749579870208,1,19
40027,1031899396789522432,1,19
40028,1286060080941670402,1,19
40029,539245413,1,19
40030,431704004,1,19
40031,1165962018387648513,1,19
40032,1279150083800535041,1,19
40033,1246915267374047237,1,19
40034,1248983623107297285,1,19
40035,1282835934837452800,1,19
40036,1285112465072820224,1,19
40037,1285355039159128066,1,19
40038,1284190830077652992,1,19
40039,1274213774476673025,1,19
40040,1285219939662663683,1,19
40041,1285141425806610432,1,19
40042,502454202,1,19
40043,1284795765261574144,1,19
40044,1076199822762430464,1,19
40045,230291058,1,19
40046,1284374601083035649,1,19
40047,1161280844817997824,1,19
40048,1284111829296394241,1,19
40049,1246308812,1,19
40050,1283746853213868038,1,19
40051,1234004098699202561,1,19
40052,1251483737981935617,1,19
40053,1221068977222443008,1,19
40054,936698706056876037,1,19
40055,1209567157832572930,1,19
40056,1277806407430008832,1,19
40057,30016700,1,19
40058,1059594719859273728,1,19
40059,761744916934488064,1,19
40060,408933623,1,19
40061,2858965448,1,19
40062,953045612701904902,1,19
40063,1282347241336963073,1,19
40064,1251482833,1,19
40065,318310316,1,19
40066,1270533361975451648,1,19
40067,1266350922952736769,1,19
40068,2484134487,1,19
40069,1194553708287275008,1,19
40070,936613214955233280,1,19
40071,1235096494178537472,1,19
40072,1086280499864100864,1,19
40073,1050334660784472064,1,19
40074,310187853,1,19
40075,1231196894652772352,1,19
40076,1227048986265124865,1,19
40077,1042434682489659392,1,19
40078,521976786,1,19
40079,463018843,1,19
40080,709523717437521920,1,19
40081,962859719231787008,1,19
40082,1277638921569087488,1,19
40083,1240131152599568385,1,19
40084,1039488832847134720,1,19
40085,3145804828,1,19
40086,1269181633854427136,1,19
40087,1278457594756173825,1,19
40088,1278012187991293953,1,19
40089,1277816957966966784,1,19
40090,1278270787590463489,1,19
40091,1043842923408879616,1,19
40092,1224636264407863296,1,19
40093,1154322903900577792,1,19
40094,908258151677526016,1,19
40095,1277711570668335105,1,19
40096,939397460794970112,1,19
40097,1171980608106651648,1,19
40098,1369347037,1,19
40099,2863623378,1,19
40100,1192522842958680065,1,19
40101,1277319335464374272,1,19
40102,589844428,1,19
40103,1222820734344613888,1,19
40104,1258304287039541248,1,19
40105,1139107041941889024,1,19
40106,708631687198953472,1,19
40107,1149764209426751488,1,19
40108,1270385026014892034,1,19
40109,1275975712416169985,1,19
40110,1203718526567141381,1,19
40111,1269030334827544578,1,19
40112,1087021412450254855,1,19
40113,1275435068413087750,1,19
40114,1275374509508513794,1,19
40115,1275006005160673280,1,19
40116,1272819089896026112,1,19
40117,1176970971045142531,1,19
40118,1084200515586662407,1,19
40119,1268493016886640641,1,19
40120,1274730726643118080,1,19
40121,1104240797602537473,1,19
40122,729214510381314048,1,19
40123,1163102006623571969,1,19
40124,487867037,1,19
40125,1203418649983356929,1,19
40126,1143017899042443264,1,19
40127,716390590582235136,1,19
40128,1274336390352961536,1,19
40129,553668730,1,19
40130,1248937877209321473,1,19
40131,1213172689776439296,1,19
40132,2585513034,1,19
40133,750997515709911040,1,19
40134,1081857549475954689,1,19
40135,1273775203265511424,1,19
40136,1273692639494197248,1,19
40137,2227540266,1,19
40138,1256906261762838528,1,19
40139,1164474859314982914,1,19
40140,1209278952042352640,1,19
40141,1024687413887750144,1,19
40142,1253394732497154050,1,19
40143,1272795136586657792,1,19
40144,1272989679147716609,1,19
40145,1026640353431089152,1,19
40146,1183118485515313153,1,19
40147,430702545,1,19
40148,994287588868542465,1,19
40149,977508531241930752,1,19
40150,3667008255,1,19
40151,1271622557339435009,1,19
40152,735970840592982016,1,19
40153,1192452505579540481,1,19
40154,443212406,1,19
40155,996904615332515840,1,19
40156,1242977673783238657,1,19
40157,44356510,1,19
40158,3028634674,1,19
40159,1269636548355555328,1,19
40160,190952814,1,19
40161,1270150515670876160,1,19
40162,1268467813389303809,1,19
40163,3196296753,1,19
40164,2766583617,1,19
40165,1002049499475390464,1,19
40166,1180040928247111680,1,19
40167,857607695259623424,1,19
40168,1267940959549108224,1,19
40169,793363981,1,19
40170,1249016404415787014,1,19
40171,4765166354,1,19
40172,1256971702279512066,1,19
40173,1267134344298143744,1,19
40174,1041323784551071744,1,19
40175,440194120,1,19
40176,1267219382960369673,1,19
40177,4341944896,1,19
40178,1267198069986275328,1,19
40179,1267116040653361162,1,19
40180,1267113756628320257,1,19
40181,1220509311832600577,1,19
40182,1249638172109258752,1,19
40183,1887364022,1,19
40184,1266756555862609920,1,19
40185,1266475813861494784,1,19
40186,2486322988,1,19
40187,378415517,1,19
40188,762052331252883456,1,19
40189,1265800582037716992,1,19
40190,1265809113264652289,1,19
40191,1160188397362831361,1,19
40192,1149525159046291456,1,19
40193,1247466765472468992,1,19
40194,1213146593823608833,1,19
40195,1265307826693570561,1,19
40196,1224117811758469120,1,19
40197,1082334492,1,19
40198,1264805317529010181,1,19
40199,38192192,1,19
40200,1209627120399466496,1,19
40201,1242404089423683584,1,19
40202,134163973,1,19
40203,4516653875,1,19
40204,1263175382209044481,1,19
40205,1178951096829710336,1,19
40206,1219823067163242498,1,19
40207,2765682614,1,19
40208,857292285360427011,1,19
40209,4829648033,1,19
40210,986914394490712064,1,19
40211,1243566450687819779,1,19
40212,1218495844275707906,1,19
40213,1254933501423562755,1,19
40214,991260445628686336,1,19
40215,1250680953179123712,1,19
40216,1206750132198236160,1,19
40217,1260235344353640449,1,19
40218,1245463135814893575,1,19
40219,1261426861042737153,1,19
40220,975185392466120705,1,19
40221,1614137322,1,19
40222,1077882636058722304,1,19
40223,1185951404608950272,1,19
40224,4451572049,1,19
40225,852225817455341568,1,19
40226,1105909178,1,19
40227,1257311280861306883,1,19
40228,1184573712965746688,1,19
40229,999703251267223554,1,19
40230,901942865647067136,1,19
40231,1260295641600851968,1,19
40232,908085621180248066,1,19
40233,1254848750759096321,1,19
40234,2764836675,1,19
40235,931134868548997120,1,19
40236,1321180976,1,19
40237,1242571953325707266,1,19
40238,1006142992112111617,1,19
40239,1101382757199024130,1,19
40240,1259220428486311936,1,19
40241,884689974993530880,1,19
40242,1256230723943620608,1,19
40243,1162429241406963719,1,19
40244,856824013615755265,1,19
40245,285614577,1,19
40246,1196383391190573057,1,19
40247,1258473954680938496,1,19
40248,1083671267369201664,1,19
40249,3322666094,1,19
40250,767695811279028224,1,19
40251,1257984363104534529,1,19
40252,4256630955,1,19
40253,2336164251,1,19
40254,1233956425422057473,1,19
40255,1215949128162861056,1,19
40256,1034118750398803971,1,19
40257,933187541276164096,1,19
40258,1010266811118555136,1,19
40259,53489073,1,19
40260,1256400745139785728,1,19
40261,1256380860493959168,1,19
40262,1256598810291318784,1,19
40263,1246498339333591049,1,19
40264,1663186796,1,19
40265,1254124025376358401,1,19
40266,1256324839025016833,1,19
40267,879762439981731840,1,19
40268,1030421781809717248,1,19
40269,1148837534648143872,1,19
40270,4493380996,1,19
40271,763666697395974144,1,19
40272,1251495497992482816,1,19
40273,62457638,1,19
40274,1255516194007810050,1,19
40275,1255482968732241920,1,19
40276,751759025369473024,1,19
40277,1167603056990654464,1,19
40278,1169192101407612933,1,19
40279,4882567823,1,19
40280,1254416853608341504,1,19
40281,1123175152617914369,1,19
40282,1253256861308129282,1,19
40283,1217279471381876736,1,19
40284,1254156673326997507,1,19
40285,1250713174384541697,1,19
40286,1238508996409135120,1,19
40287,3019431515,1,19
40288,1231244272319508483,1,19
40289,198836394,1,19
40290,844545048255565824,1,19
40291,1251401091713060865,1,19
40292,1223494734532005888,1,19
40293,1224423138274021377,1,19
40294,1247797690512994305,1,19
40295,1130651004,1,19
40296,1251882638912163842,1,19
40297,1251385517192753152,1,19
40298,932925856523210752,1,19
40299,1111515380521017344,1,19
40300,1250883071869673479,1,19
40301,841415329456742400,1,19
40302,712614698760409089,1,19
40303,795796028,1,19
40304,3197897509,1,19
40305,1249724246215012353,1,19
40306,1249434507305836546,1,19
40307,1249391316909334528,1,19
40308,1248546769497194497,1,19
40309,4688615893,1,19
40310,1247928336824897537,1,19
40311,1246909251362205698,1,19
40312,1247921030288588800,1,19
40313,1366789771,1,19
40314,1247934303922728962,1,19
40315,1247813831880998912,1,19
40316,1247799675110846467,1,19
40317,1247662803747553282,1,19
40318,1246880422417641473,1,19
40319,293633456,1,19
40320,1247416927103975424,1,19
40321,1246873246437462017,1,19
40322,3243606688,1,19
40323,1108449497783373826,1,19
40324,1964630610,1,19
40325,1244767267340066819,1,19
40326,3404264345,1,19
40327,1243545324209295380,1,19
40328,4914437120,1,19
40329,945648404411158528,1,19
40330,1204384101391851522,1,19
40331,822742882503327744,1,19
40332,4384768661,1,19
40333,1244597952863252482,1,19
40334,720270366896095233,1,19
40335,1244395860940730371,1,19
40336,257767321,1,19
40337,1244047782933147649,1,19
40338,1243631184535527425,1,19
40339,1153390381830234112,1,19
40340,1013773171013582849,1,19
40341,1243627088642523144,1,19
40342,1243462407642636288,1,19
40343,1234427589361430530,1,19
40344,1243126017209905160,1,19
40345,879292558748389376,1,19
40346,1070304818466619392,1,19
40347,248854200,1,19
40348,1242543573058412545,1,19
40349,1242386613264670721,1,19
40350,1242399273804800000,1,19
40351,614900192,1,19
40352,1242016239540736001,1,19
40353,3393811571,1,19
40354,1202272824246906882,1,19
40355,1235281738852691973,1,19
40356,1045350553038082048,1,19
40357,1240996470867795969,1,19
40358,1190934404241207297,1,19
40359,1241332623496171521,1,19
40360,1241148587070894082,1,19
40361,787171994689298436,1,19
40362,252570035,1,19
40363,223943298,1,19
40364,740299460,1,19
40365,1074134249140293632,1,19
40366,1115774202269794305,1,19
40367,1193899454342057984,1,19
40368,215056397,1,19
40369,1238631505267736576,1,19
40370,1226644643082887169,1,19
40371,1220674707596423169,1,19
40372,1231655708183187456,1,19
40373,1149589499636113408,1,19
40374,4697577433,1,19
40375,1146959842185269248,1,19
40376,965723839702491137,1,19
40377,940917473150369792,1,19
40378,1052716183668084736,1,19
40379,1235700138657579009,1,19
40380,1100711555027619841,1,19
40381,1235518996721676288,1,19
40382,969570729426608134,1,19
40383,1221196247387852801,1,19
40384,1216510053420879873,1,19
40385,1232822103172403200,1,19
40386,897543656122482688,1,19
40387,965481329176580096,1,19
40388,2723206823,1,19
40389,1085758178007179265,1,19
40390,1230170256519389184,1,19
40391,1224494014914879489,1,19
40392,1026582911070490626,1,19
40393,1232760093936095233,1,19
40394,849681965943074817,1,19
40395,761501978488897536,1,19
40396,1232190603980656641,1,19
40397,1230495231700873218,1,19
40398,1230984000824627201,1,19
40399,1230754756823408640,1,19
40400,1230586058032762890,1,19
40401,1220290061717123073,1,19
40402,1230041060237246465,1,19
40403,1109090806021922816,1,19
40404,829696818216857600,1,19
40405,1206519558607187971,1,19
40406,1214649405393035267,1,19
40407,1035673740472975360,1,19
40408,1215889558870601728,1,19
40409,1227208713968214018,1,19
40410,268652941,1,19
40411,1199342867258519552,1,19
40412,369611724,1,19
40413,1134984193002418176,1,19
40414,94529934,1,19
40415,1227120177717956610,1,19
40416,995047480730497025,1,19
40417,1207123487678025728,1,19
40418,51482271,1,19
40419,1226796899451183105,1,19
40420,1226623613765287937,1,19
40421,231125939,1,19
40422,1223957786326917126,1,19
40423,1226120454982770691,1,19
40424,1197520034450563072,1,19
40425,1226161486206103553,1,19
40426,1144972289437577216,1,19
40427,1143958437732278272,1,19
40428,1109360888,1,19
40429,1218439168474468353,1,19
40430,1224558216773799938,1,19
40431,788092417589276672,1,19
40432,1224296032852414465,1,19
40433,284215208,1,19
40434,1217517104947220490,1,19
40435,1224288308550868998,1,19
40436,1162026600021598208,1,19
40437,926708348547993600,1,19
40438,1191321446250926081,1,19
40439,1002858525712936960,1,19
40440,2335975057,1,19
40441,1166856800110555138,1,19
40442,1099302321853513728,1,19
40443,4847682737,1,19
40444,1135239959001161728,1,19
40445,1154582432,1,19
40446,1170689236196085763,1,19
40447,1539427831,1,19
40448,2930424711,1,19
40449,1218158057257086977,1,19
40450,1050692501714231297,1,19
40451,1956449910,1,19
40452,1215961320635404289,1,19
40453,1214138593217667073,1,19
40454,1197116190461767682,1,19
40455,1104776499897327616,1,19
40456,1184371343128760320,1,19
40457,2313223388,1,19
40458,1221545328131944453,1,19
40459,1097837432039526400,1,19
40460,1213398635003559936,1,19
40461,3297617505,1,19
40462,1189347717002203136,1,19
40463,1221048670495309827,1,19
40464,366558761,1,19
40465,3340654270,1,19
40466,721066911556112384,1,19
40467,1215564425882689536,1,19
40468,1219952361038401537,1,19
40469,1220477124739506177,1,19
40470,1010881479407230976,1,19
40471,3169548675,1,19
40472,1220010697788133378,1,19
40473,935476352836407301,1,19
40474,751283342,1,19
40475,1066428177386491904,1,19
40476,1056340613141094401,1,19
40477,1219574971112050688,1,19
40478,2906925169,1,19
40479,1219398238350069760,1,19
40480,1218674558858944512,1,19
40481,941229869937160192,1,19
40482,1194207489161678848,1,19
40483,732558794555822080,1,19
40484,963679030082965505,1,19
40485,53918604,1,19
40486,326854479,1,19
40487,2996275626,1,19
40488,1211644989832253443,1,19
40489,121798693,1,19
40490,1030508819670097921,1,19
40491,1217374460342362112,1,19
40492,577583424,1,19
40493,1216665287749181440,1,19
40494,1213510091644665857,1,19
40495,1216440471901425669,1,19
40496,1705641799,1,19
40497,717411195,1,19
40498,950078190843817984,1,19
40499,787632800316919809,1,19
40500,1207593862346215426,1,19
40501,1215896797996113920,1,19
40502,1207231303881568256,1,19
40503,4104995113,1,19
40504,1179195753513832448,1,19
40505,216721188,1,19
40506,1061358588839518208,1,19
40507,946412276,1,19
40508,266234941,1,19
40509,1205433238862340096,1,19
40510,1204008607077085184,1,19
40511,1214697246954012673,1,19
40512,2263092701,1,19
40513,1214247179256094725,1,19
40514,1214233477098328064,1,19
40515,1054511947302031360,1,19
